service_date,route_id,direction_id,half_trip_id,stop_id,time_point_id,time_point_order,point_type,standard_type,scheduled,actual,scheduled_headway,headway,fromFile,day,stop_name,delay_mins
2022-08-08,64,Inbound,56508774,2231,kndl,5,Endpoint,Schedule,1900-01-01T18:39:00Z,1900-01-01T18:57:09Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,18.15
2022-08-08,64,Inbound,56508770,1214,oaksq,1,Startpoint,Schedule,1900-01-01T19:15:00Z,1900-01-01T19:16:12Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,1.2
2022-08-08,64,Inbound,56508770,1110,union,2,Midpoint,Schedule,1900-01-01T19:24:00Z,1900-01-01T19:27:37Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,N Beacon St @ Cambridge St,3.62
2022-08-08,64,Inbound,56508770,1116,alrmp,3,Midpoint,Schedule,1900-01-01T19:30:00Z,1900-01-01T19:31:23Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Mass Pike Exit,1.38
2022-08-08,64,Inbound,56508770,1059,cntsq,4,Midpoint,Schedule,1900-01-01T19:35:00Z,1900-01-01T19:35:57Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,River St @ Green St,0.95
2022-08-08,64,Inbound,56508770,2231,kndl,5,Endpoint,Schedule,1900-01-01T19:47:00Z,1900-01-01T19:43:10Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,-3.83
2022-08-08,64,Inbound,56508772,1214,oaksq,1,Startpoint,Schedule,1900-01-01T20:35:00Z,1900-01-01T20:38:25Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,3.42
2022-08-08,64,Inbound,56508772,1110,union,2,Midpoint,Schedule,1900-01-01T20:44:00Z,1900-01-01T20:46:30Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,N Beacon St @ Cambridge St,2.5
2022-08-08,64,Inbound,56508772,1116,alrmp,3,Midpoint,Schedule,1900-01-01T20:47:00Z,1900-01-01T20:52:47Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Mass Pike Exit,5.78
2022-08-08,64,Inbound,56508772,1059,cntsq,4,Midpoint,Schedule,1900-01-01T20:52:00Z,1900-01-01T20:55:55Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,River St @ Green St,3.92
2022-08-08,64,Inbound,56508772,2231,kndl,5,Endpoint,Schedule,1900-01-01T21:03:00Z,,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,
2022-08-08,64,Inbound,56508777,1214,oaksq,1,Startpoint,Schedule,1900-01-01T22:00:00Z,1900-01-01T22:02:20Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,2.33
2022-08-08,64,Inbound,56508777,1110,union,2,Midpoint,Schedule,1900-01-01T22:07:00Z,1900-01-01T22:10:22Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,N Beacon St @ Cambridge St,3.37
2022-08-08,64,Inbound,56508777,1116,alrmp,3,Midpoint,Schedule,1900-01-01T22:10:00Z,1900-01-01T22:17:12Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Mass Pike Exit,7.2
2022-08-08,64,Inbound,56508777,1059,cntsq,4,Midpoint,Schedule,1900-01-01T22:15:00Z,1900-01-01T22:20:06Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,River St @ Green St,5.1
2022-08-08,64,Inbound,56508777,2231,kndl,5,Endpoint,Schedule,1900-01-01T22:26:00Z,1900-01-01T22:36:23Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,10.38
2022-08-08,64,Inbound,56508779,1214,oaksq,1,Startpoint,Schedule,1900-01-01T23:15:00Z,1900-01-01T23:16:40Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,1.67
2022-08-08,64,Inbound,56508779,1110,union,2,Midpoint,Schedule,1900-01-01T23:22:00Z,1900-01-01T23:23:48Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,N Beacon St @ Cambridge St,1.8
2022-08-08,64,Inbound,56508779,1116,alrmp,3,Midpoint,Schedule,1900-01-01T23:25:00Z,1900-01-01T23:29:24Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Mass Pike Exit,4.4
2022-08-08,64,Inbound,56508779,1059,cntsq,4,Midpoint,Schedule,1900-01-01T23:30:00Z,1900-01-01T23:31:55Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,River St @ Green St,1.92
2022-08-08,64,Inbound,56508779,2231,kndl,5,Endpoint,Schedule,1900-01-01T23:41:00Z,1900-01-01T23:47:37Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,6.62
2022-08-08,64,Inbound,56508781,1214,oaksq,1,Startpoint,Schedule,1900-01-02T00:25:00Z,1900-01-02T00:25:52Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,0.87
2022-08-08,64,Inbound,56508781,1110,union,2,Midpoint,Schedule,1900-01-02T00:32:00Z,1900-01-02T00:33:17Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,N Beacon St @ Cambridge St,1.28
2022-08-08,64,Inbound,56508781,1116,alrmp,3,Midpoint,Schedule,1900-01-02T00:35:00Z,1900-01-02T00:37:32Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Mass Pike Exit,2.53
2022-08-08,64,Inbound,56508781,1059,cntsq,4,Midpoint,Schedule,1900-01-02T00:40:00Z,1900-01-02T00:39:53Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,River St @ Green St,-0.12
2022-08-08,64,Inbound,56508781,2231,kndl,5,Endpoint,Schedule,1900-01-02T00:51:00Z,1900-01-02T01:10:47Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,19.78
2022-08-08,64,Outbound,56508799,2231,kndl,1,Startpoint,Schedule,1900-01-01T06:05:00Z,1900-01-01T06:05:16Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,0.27
2022-08-08,64,Outbound,56508799,2444,cntsq,2,Midpoint,Schedule,1900-01-01T06:12:00Z,1900-01-01T06:12:14Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Western Ave @ Green St,0.23
2022-08-08,64,Outbound,56508799,1190,alrmp,3,Midpoint,Schedule,1900-01-01T06:16:00Z,1900-01-01T06:18:12Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Seattle St,2.2
2022-08-08,64,Outbound,56508799,1195,union,4,Midpoint,Schedule,1900-01-01T06:21:00Z,1900-01-01T06:21:12Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Emery Rd,0.2
2022-08-08,64,Outbound,56508799,1214,oaksq,5,Endpoint,Schedule,1900-01-01T06:35:00Z,1900-01-01T06:32:33Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,-2.45
2022-08-08,64,Outbound,56508752,2231,kndl,1,Startpoint,Schedule,1900-01-01T06:35:00Z,1900-01-01T06:35:15Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,0.25
2022-08-08,64,Outbound,56508752,2444,cntsq,2,Midpoint,Schedule,1900-01-01T06:42:00Z,1900-01-01T06:41:55Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Western Ave @ Green St,-0.08
2022-08-08,64,Outbound,56508752,1190,alrmp,3,Midpoint,Schedule,1900-01-01T06:46:00Z,1900-01-01T06:48:21Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Seattle St,2.35
2022-08-08,64,Outbound,56508752,1195,union,4,Midpoint,Schedule,1900-01-01T06:51:00Z,1900-01-01T06:52:07Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Emery Rd,1.12
2022-08-08,64,Outbound,56508757,2231,kndl,1,Startpoint,Schedule,1900-01-01T07:05:00Z,1900-01-01T07:04:39Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,-0.35
2022-08-08,64,Outbound,56508752,1214,oaksq,5,Endpoint,Schedule,1900-01-01T07:07:00Z,1900-01-01T07:28:15Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,21.25
2022-08-08,64,Outbound,56508757,2444,cntsq,2,Midpoint,Schedule,1900-01-01T07:14:00Z,1900-01-01T07:13:34Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Western Ave @ Green St,-0.43
2022-08-08,64,Outbound,56508757,1190,alrmp,3,Midpoint,Schedule,1900-01-01T07:18:00Z,1900-01-01T07:19:00Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Seattle St,1
2022-08-08,64,Outbound,56508757,1195,union,4,Midpoint,Schedule,1900-01-01T07:23:00Z,1900-01-01T07:22:42Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Emery Rd,-0.3
2022-08-08,64,Outbound,56508801,2231,kndl,1,Startpoint,Schedule,1900-01-01T07:25:00Z,1900-01-01T07:25:15Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,0.25
2022-08-08,64,Outbound,56508801,2444,cntsq,2,Midpoint,Schedule,1900-01-01T07:34:00Z,1900-01-01T07:35:38Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Western Ave @ Green St,1.63
2022-08-08,64,Outbound,56508801,1190,alrmp,3,Midpoint,Schedule,1900-01-01T07:38:00Z,1900-01-01T07:42:49Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Seattle St,4.82
2022-08-08,64,Outbound,56508804,2231,kndl,1,Startpoint,Headway,1900-01-01T07:40:00Z,1900-01-01T07:43:43Z,900,1108,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,3.72
2022-08-08,64,Outbound,56508757,1214,oaksq,5,Endpoint,Schedule,1900-01-01T07:41:00Z,1900-01-01T07:34:06Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,-6.9
2022-08-08,64,Outbound,56508801,1195,union,4,Midpoint,Schedule,1900-01-01T07:43:00Z,1900-01-01T07:46:06Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Emery Rd,3.1
2022-08-08,64,Outbound,56508804,2444,cntsq,2,Midpoint,Headway,1900-01-01T07:49:00Z,1900-01-01T07:54:16Z,900,1118,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Western Ave @ Green St,5.27
2022-08-08,64,Outbound,56508804,1190,alrmp,3,Midpoint,Headway,1900-01-01T07:53:00Z,1900-01-01T08:01:02Z,900,1093,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Seattle St,8.03
2022-08-08,64,Outbound,56508807,2231,kndl,1,Startpoint,Headway,1900-01-01T07:55:00Z,1900-01-01T07:55:49Z,900,726,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,0.82
2022-08-08,64,Outbound,56508804,1195,union,4,Midpoint,Headway,1900-01-01T07:58:00Z,1900-01-01T08:04:01Z,900,1075,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Emery Rd,6.02
2022-08-08,64,Outbound,56508801,1214,oaksq,5,Endpoint,Schedule,1900-01-01T08:01:00Z,1900-01-01T07:59:52Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,-1.13
2022-08-08,64,Outbound,56508807,2444,cntsq,2,Midpoint,Headway,1900-01-01T08:04:00Z,1900-01-01T08:05:10Z,900,654,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Western Ave @ Green St,1.17
2022-08-08,64,Outbound,56508807,1190,alrmp,3,Midpoint,Headway,1900-01-01T08:08:00Z,1900-01-01T08:12:17Z,900,675,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Seattle St,4.28
2022-08-08,64,Outbound,56508807,1195,union,4,Midpoint,Headway,1900-01-01T08:13:00Z,1900-01-01T08:15:20Z,900,679,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Emery Rd,2.33
2022-08-08,64,Outbound,56508804,1214,oaksq,5,Endpoint,Headway,1900-01-01T08:16:00Z,1900-01-01T08:17:55Z,900,1083,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,1.92
2022-08-08,64,Outbound,56508754,2231,kndl,1,Startpoint,Schedule,1900-01-01T08:20:00Z,1900-01-01T08:20:05Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,0.08
2022-08-08,64,Outbound,56508754,2444,cntsq,2,Midpoint,Schedule,1900-01-01T08:29:00Z,1900-01-01T08:30:59Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Western Ave @ Green St,1.98
2022-08-08,64,Outbound,56508807,1214,oaksq,5,Endpoint,Headway,1900-01-01T08:31:00Z,1900-01-01T08:29:47Z,900,712,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,-1.22
2022-08-08,64,Outbound,56508754,1190,alrmp,3,Midpoint,Schedule,1900-01-01T08:33:00Z,1900-01-01T08:37:50Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Seattle St,4.83
2022-08-08,64,Outbound,56508754,1195,union,4,Midpoint,Schedule,1900-01-01T08:38:00Z,1900-01-01T08:41:14Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Emery Rd,3.23
2022-08-08,64,Outbound,56508760,2231,kndl,1,Startpoint,Schedule,1900-01-01T08:45:00Z,1900-01-01T08:45:10Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,0.17
2022-08-08,64,Outbound,56508760,2444,cntsq,2,Midpoint,Schedule,1900-01-01T08:54:00Z,1900-01-01T08:58:57Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Western Ave @ Green St,4.95
2022-08-08,64,Outbound,56508754,1214,oaksq,5,Endpoint,Schedule,1900-01-01T08:56:00Z,1900-01-01T08:58:12Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,2.2
2022-08-08,64,Outbound,56508760,1190,alrmp,3,Midpoint,Schedule,1900-01-01T08:58:00Z,1900-01-01T09:05:31Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Seattle St,7.52
2022-08-08,64,Outbound,56508760,1195,union,4,Midpoint,Schedule,1900-01-01T09:03:00Z,1900-01-01T09:08:15Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Emery Rd,5.25
2022-08-08,64,Outbound,56508760,1214,oaksq,5,Endpoint,Schedule,1900-01-01T09:19:00Z,1900-01-01T09:22:14Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,3.23
2022-08-08,64,Outbound,56508809,2231,kndl,1,Startpoint,Schedule,1900-01-01T09:30:00Z,1900-01-01T09:30:35Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,0.58
2022-08-08,64,Outbound,56508809,2444,cntsq,2,Midpoint,Schedule,1900-01-01T09:38:00Z,1900-01-01T09:41:45Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Western Ave @ Green St,3.75
2022-08-08,64,Outbound,56508809,1190,alrmp,3,Midpoint,Schedule,1900-01-01T09:42:00Z,1900-01-01T09:47:38Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Seattle St,5.63
2022-08-08,64,Outbound,56508809,1195,union,4,Midpoint,Schedule,1900-01-01T09:47:00Z,1900-01-01T09:50:31Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Emery Rd,3.52
2022-08-08,64,Outbound,56508809,1214,oaksq,5,Endpoint,Schedule,1900-01-01T10:03:00Z,1900-01-01T10:05:00Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,2
2022-08-08,64,Outbound,56508762,2231,kndl,1,Startpoint,Schedule,1900-01-01T10:20:00Z,1900-01-01T10:20:22Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,0.37
2022-08-08,64,Outbound,56508762,2444,cntsq,2,Midpoint,Schedule,1900-01-01T10:28:00Z,1900-01-01T10:31:37Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Western Ave @ Green St,3.62
2022-08-08,64,Outbound,56508762,1190,alrmp,3,Midpoint,Schedule,1900-01-01T10:32:00Z,1900-01-01T10:37:07Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Seattle St,5.12
2022-08-08,64,Outbound,56508762,1195,union,4,Midpoint,Schedule,1900-01-01T10:37:00Z,1900-01-01T10:41:54Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Emery Rd,4.9
2022-08-08,64,Outbound,56508762,1214,oaksq,5,Endpoint,Schedule,1900-01-01T10:53:00Z,1900-01-01T11:00:54Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,7.9
2022-08-08,64,Outbound,56508783,2231,kndl,1,Startpoint,Schedule,1900-01-01T11:05:00Z,1900-01-01T11:05:09Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,0.15
2022-08-08,64,Outbound,56508783,2444,cntsq,2,Midpoint,Schedule,1900-01-01T11:13:00Z,1900-01-01T11:17:21Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Western Ave @ Green St,4.35
2022-08-08,64,Outbound,56508783,1190,alrmp,3,Midpoint,Schedule,1900-01-01T11:17:00Z,1900-01-01T11:24:29Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Seattle St,7.48
2022-08-08,64,Outbound,56508783,1195,union,4,Midpoint,Schedule,1900-01-01T11:22:00Z,1900-01-01T11:27:43Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Emery Rd,5.72
2022-08-08,64,Outbound,56508783,1214,oaksq,5,Endpoint,Schedule,1900-01-01T11:38:00Z,1900-01-01T11:42:21Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,4.35
2022-08-08,64,Outbound,56508787,2231,kndl,1,Startpoint,Schedule,1900-01-01T11:50:00Z,1900-01-01T11:54:52Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,4.87
2022-08-08,64,Outbound,56508787,2444,cntsq,2,Midpoint,Schedule,1900-01-01T11:58:00Z,1900-01-01T12:06:00Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Western Ave @ Green St,8
2022-08-08,64,Outbound,56508787,1190,alrmp,3,Midpoint,Schedule,1900-01-01T12:02:00Z,1900-01-01T12:13:53Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Seattle St,11.88
2022-08-08,64,Outbound,56508787,1195,union,4,Midpoint,Schedule,1900-01-01T12:07:00Z,1900-01-01T12:17:46Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Emery Rd,10.77
2022-08-08,64,Outbound,56508787,1214,oaksq,5,Endpoint,Schedule,1900-01-01T12:23:00Z,1900-01-01T12:35:06Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,12.1
2022-08-08,64,Outbound,56508785,2231,kndl,1,Startpoint,Schedule,1900-01-01T12:35:00Z,1900-01-01T12:34:54Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,-0.1
2022-08-08,64,Outbound,56508785,2444,cntsq,2,Midpoint,Schedule,1900-01-01T12:43:00Z,1900-01-01T12:46:53Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Western Ave @ Green St,3.88
2022-08-08,64,Outbound,56508785,1190,alrmp,3,Midpoint,Schedule,1900-01-01T12:47:00Z,1900-01-01T12:55:03Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Seattle St,8.05
2022-08-08,64,Outbound,56508785,1195,union,4,Midpoint,Schedule,1900-01-01T12:52:00Z,1900-01-01T12:59:10Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Emery Rd,7.17
2022-08-08,64,Outbound,56508785,1214,oaksq,5,Endpoint,Schedule,1900-01-01T13:08:00Z,1900-01-01T13:19:48Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,11.8
2022-08-08,64,Outbound,56508789,2231,kndl,1,Startpoint,Schedule,1900-01-01T13:20:00Z,1900-01-01T13:21:15Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,1.25
2022-08-08,64,Outbound,56508789,2444,cntsq,2,Midpoint,Schedule,1900-01-01T13:28:00Z,1900-01-01T13:32:53Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Western Ave @ Green St,4.88
2022-08-08,64,Outbound,56508789,1190,alrmp,3,Midpoint,Schedule,1900-01-01T13:33:00Z,1900-01-01T13:47:56Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Seattle St,14.93
2022-08-08,64,Outbound,56508789,1195,union,4,Midpoint,Schedule,1900-01-01T13:39:00Z,1900-01-01T13:51:19Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Emery Rd,12.32
2022-08-08,64,Outbound,56508789,1214,oaksq,5,Endpoint,Schedule,1900-01-01T13:57:00Z,1900-01-01T14:05:13Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,8.22
2022-08-08,64,Outbound,56508793,2231,kndl,1,Startpoint,Schedule,1900-01-01T14:05:00Z,1900-01-01T14:09:27Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,4.45
2022-08-08,64,Outbound,56508793,2444,cntsq,2,Midpoint,Schedule,1900-01-01T14:15:00Z,1900-01-01T14:19:11Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Western Ave @ Green St,4.18
2022-08-08,64,Outbound,56508793,1190,alrmp,3,Midpoint,Schedule,1900-01-01T14:20:00Z,1900-01-01T14:28:01Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Seattle St,8.02
2022-08-08,64,Outbound,56508793,1195,union,4,Midpoint,Schedule,1900-01-01T14:26:00Z,1900-01-01T14:32:07Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Emery Rd,6.12
2022-08-08,64,Outbound,56508793,1214,oaksq,5,Endpoint,Schedule,1900-01-01T14:44:00Z,1900-01-01T14:45:05Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,1.08
2022-08-08,64,Outbound,56508791,2231,kndl,1,Startpoint,Schedule,1900-01-01T14:50:00Z,1900-01-01T14:52:13Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,2.22
2022-08-08,64,Outbound,56508791,2444,cntsq,2,Midpoint,Schedule,1900-01-01T15:00:00Z,1900-01-01T15:09:10Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Western Ave @ Green St,9.17
2022-08-08,64,Outbound,56508791,1190,alrmp,3,Midpoint,Schedule,1900-01-01T15:05:00Z,1900-01-01T15:17:15Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Seattle St,12.25
2022-08-08,64,Outbound,56508791,1195,union,4,Midpoint,Schedule,1900-01-01T15:11:00Z,1900-01-01T15:21:16Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Emery Rd,10.27
2022-08-08,64,Outbound,56508791,1214,oaksq,5,Endpoint,Schedule,1900-01-01T15:29:00Z,1900-01-01T15:33:51Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,4.85
2022-08-08,64,Outbound,56508795,2231,kndl,1,Startpoint,Schedule,1900-01-01T15:35:00Z,1900-01-01T15:34:43Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,-0.28
2022-08-08,64,Outbound,56508795,2444,cntsq,2,Midpoint,Schedule,1900-01-01T15:45:00Z,1900-01-01T15:44:38Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Western Ave @ Green St,-0.37
2022-08-08,64,Outbound,56508795,1190,alrmp,3,Midpoint,Schedule,1900-01-01T15:50:00Z,1900-01-01T15:52:03Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Seattle St,2.05
2022-08-08,64,Outbound,56508795,1195,union,4,Midpoint,Schedule,1900-01-01T15:56:00Z,1900-01-01T15:57:46Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Cambridge St @ Emery Rd,1.77
2022-08-08,64,Outbound,56508764,2231,kndl,1,Startpoint,Schedule,1900-01-01T16:05:00Z,1900-01-01T16:08:06Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Main St @ Kendall Station - Red Line,3.1
2022-08-08,64,Outbound,56508764,2444,cntsq,2,Midpoint,Schedule,1900-01-01T16:15:00Z,1900-01-01T16:22:03Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Western Ave @ Green St,7.05
2022-08-08,64,Outbound,56508795,1214,oaksq,5,Endpoint,Schedule,1900-01-01T16:17:00Z,1900-01-01T16:27:44Z,,,bus/MBTA-Bus-Arrival-Departure-Times_2022-08.csv,8,Faneuil St @ Oak Square,10.73
